id_client;sexe;age;enfant_conduite_accompagne;nombre_enfants;revenus;valeur_residence_prin;usage_vehicule;type_vehicule;points_perdus;age_vehicule;type_conduite;date_demande;formule;tarif_devis
1000985;F;41;Non;Non;100k - 150k;300k - 400k;Private;Minivan;0;11.0;z_Highly Rural/ Rural;18/01/2022 19:42;dev_express;200 - 300
1000986;F;66;Non;Non;50k - 75k;100k - 200k;Commercial;z_SUV;1;1.0;Highly Urban/ Urban;13/04/2022 16:21;dev_express;200 - 300
1000987;F;76;Non;Non;Non renseigné;200k - 300k;Commercial;Pickup;0;15.0;Highly Urban/ Urban;24/04/2022 13:56;dev_express;200 - 300
1000988;M;62;Non;Non;0 - 10k;0 - 100k;Commercial;Pickup;4;7.0;Highly Urban/ Urban;10/02/2022 20:57;dev_premium;500 - 600
1000989;F;73;Non;Non;0 - 10k;0 - 100k;Private;Minivan;0;1.0;z_Highly Rural/ Rural;28/02/2022 13:38;dev_integral;200 - 300
1000990;M;65;Non;Oui;0 - 10k;0 - 100k;Private;Pickup;0;8.0;z_Highly Rural/ Rural;05/02/2022 23:52;dev_express;200 - 300
1000991;M;78;Non;Non;75k - 100k;200k - 300k;Private;Pickup;1;9.0;Highly Urban/ Urban;27/03/2022 09:37;dev_express;200 - 300
1000992;F;36;Non;Non;Non renseigné;0 - 100k;Private;z_SUV;2;7.0;z_Highly Rural/ Rural;05/01/2022 09:36;dev_express;200 - 300
1000993;M;55;Non;Non;50k - 75k;200k - 300k;Private;Minivan;2;14.0;Highly Urban/ Urban;03/05/2022 13:03;dev_express;200 - 300
1000994;M;25;Non;Non;25k - 50k;200k - 300k;Commercial;z_SUV;0;1.0;Highly Urban/ Urban;26/03/2022 15:22;dev_express;200 - 300
1000995;F;80;Non;Non;25k - 50k;100k - 200k;Commercial;Panel Truck;1;15.0;Highly Urban/ Urban;31/01/2022 22:44;dev_express;200 - 300
1000996;F;62;Non;Non;100k - 150k;300k - 400k;Private;Minivan;1;20.0;Highly Urban/ Urban;30/04/2022 07:11;dev_express;200 - 300
1000997;F;1;Non;Oui;75k - 100k;0 - 100k;Commercial;Panel Truck;0;13.0;Highly Urban/ Urban;04/02/2022 16:10;dev_premium;500 - 600
1000998;M;80;Non;Oui;25k - 50k;0 - 100k;Private;Sports Car;4;9.0;z_Highly Rural/ Rural;20/01/2022 00:18;dev_integral;300 - 400
1000999;F;59;Non;Non;100k - 150k;400k - 500k;Private;Minivan;0;19.0;Highly Urban/ Urban;22/03/2022 00:59;dev_integral;300 - 400
1001000;M;72;Non;Oui;0 - 10k;100k - 200k;Private;Sports Car;0;13.0;Highly Urban/ Urban;31/05/2022 06:29;dev_premium;400 - 500
1001001;M;41;Non;Non;Non renseigné;200k - 300k;Commercial;Sports Car;4;1.0;Highly Urban/ Urban;05/01/2022 05:06;dev_integral;200 - 300
1001002;F;50;Non;Oui;0 - 10k;0 - 100k;Private;Sports Car;10;0.0;Highly Urban/ Urban;23/04/2022 05:49;dev_express;200 - 300
1001003;F;31;Non;Non;75k - 100k;300k - 400k;Private;z_SUV;0;1.0;z_Highly Rural/ Rural;02/05/2022 13:16;dev_express;200 - 300
1001004;F;11;Oui;Oui;25k - 50k;100k - 200k;Commercial;Minivan;0;10.0;Highly Urban/ Urban;11/04/2022 11:41;dev_integral;200 - 300
1001005;M;33;Non;Non;75k - 100k;200k - 300k;Private;z_SUV;4;1.0;Highly Urban/ Urban;04/02/2022 15:17;dev_express;200 - 300
1001006;F;51;Non;Non;25k - 50k;100k - 200k;Private;Minivan;0;1.0;z_Highly Rural/ Rural;22/01/2022 15:31;dev_vip;700 - 800
1001007;M;40;Non;Non;75k - 100k;200k - 300k;Private;Minivan;2;11.0;Highly Urban/ Urban;18/03/2022 16:21;dev_express;200 - 300
1001008;F;53;Non;Oui;0 - 10k;0 - 100k;Private;Pickup;0;6.0;Highly Urban/ Urban;08/02/2022 16:14;dev_integral;300 - 400
1001009;M;24;Oui;Oui;0 - 10k;0 - 100k;Commercial;z_SUV;0;8.0;z_Highly Rural/ Rural;21/02/2022 08:59;dev_express;200 - 300
1001010;F;25;Non;Non;100k - 150k;200k - 300k;Commercial;Van;2;;Highly Urban/ Urban;13/01/2022 01:41;dev_integral;300 - 400
1001011;F;29;Oui;Oui;50k - 75k;200k - 300k;Private;Pickup;0;11.0;Highly Urban/ Urban;20/05/2022 20:26;dev_express;200 - 300
1001012;M;72;Non;Oui;25k - 50k;100k - 200k;Commercial;Pickup;2;1.0;Highly Urban/ Urban;19/02/2022 12:40;dev_express;200 - 300
1001013;F;14;Non;Oui;50k - 75k;200k - 300k;Commercial;Pickup;0;1.0;Highly Urban/ Urban;13/04/2022 06:07;dev_premium;500 - 600
1001014;F;52;Non;Non;50k - 75k;0 - 100k;Commercial;z_SUV;0;8.0;z_Highly Rural/ Rural;25/03/2022 10:32;dev_integral;300 - 400
1001015;F;24;Non;Non;75k - 100k;200k - 300k;Private;Sports Car;1;17.0;Highly Urban/ Urban;08/05/2022 03:44;dev_express;200 - 300
1001016;M;68;Non;Oui;0 - 10k;0 - 100k;Commercial;z_SUV;3;8.0;Highly Urban/ Urban;08/01/2022 09:26;dev_express;200 - 300
1001017;F;81;Non;Non;0 - 10k;0 - 100k;Commercial;Pickup;2;1.0;z_Highly Rural/ Rural;20/02/2022 21:02;dev_integral;200 - 300
1001018;F;43;Non;Non;100k - 150k;300k - 400k;Commercial;Sports Car;1;6.0;Highly Urban/ Urban;17/02/2022 13:28;dev_integral;300 - 400
1001019;M;52;Non;Oui;50k - 75k;0 - 100k;Private;Minivan;0;9.0;Highly Urban/ Urban;24/01/2022 09:56;dev_integral;300 - 400
1001020;F;76;Oui;Oui;50k - 75k;200k - 300k;Private;Sports Car;4;14.0;Highly Urban/ Urban;23/05/2022 04:04;dev_integral;300 - 400
1001021;M;68;Non;Non;50k - 75k;0 - 100k;Commercial;z_SUV;0;11.0;Highly Urban/ Urban;12/05/2022 14:06;dev_express;200 - 300
1001022;M;82;Oui;Oui;50k - 75k;200k - 300k;Private;z_SUV;0;6.0;Highly Urban/ Urban;25/02/2022 05:46;dev_integral;200 - 300
1001023;F;60;Oui;Oui;0 - 10k;0 - 100k;Private;Minivan;0;;Highly Urban/ Urban;20/05/2022 20:57;dev_express;200 - 300
1001024;F;72;Non;Oui;150k - 200k;0 - 100k;Commercial;Panel Truck;0;7.0;Highly Urban/ Urban;22/02/2022 03:31;dev_premium;300 - 400
1001025;F;22;Oui;Oui;25k - 50k;100k - 200k;Private;Minivan;0;6.0;Highly Urban/ Urban;23/02/2022 09:01;dev_express;200 - 300
1001026;M;4;Non;Oui;50k - 75k;200k - 300k;Private;z_SUV;1;1.0;Highly Urban/ Urban;28/03/2022 01:18;dev_premium;500 - 600
1001027;F;51;Non;Non;0 - 10k;Non renseigné;Commercial;z_SUV;0;7.0;z_Highly Rural/ Rural;02/05/2022 08:14;dev_express;200 - 300
1001028;F;54;Non;Oui;10k - 25k;0 - 100k;Private;Sports Car;6;4.0;Highly Urban/ Urban;20/03/2022 06:02;dev_integral;300 - 400
1001029;M;12;Non;Oui;0 - 10k;100k - 200k;Commercial;z_SUV;4;10.0;Highly Urban/ Urban;23/04/2022 18:46;dev_integral;300 - 400
1001030;M;76;Non;Non;75k - 100k;Non renseigné;Commercial;Minivan;11;7.0;Highly Urban/ Urban;11/04/2022 13:58;dev_express;200 - 300
1001031;M;46;Non;Non;25k - 50k;200k - 300k;Commercial;Van;1;12.0;Highly Urban/ Urban;23/04/2022 16:15;dev_premium;300 - 400
1001032;M;50;Non;Non;10k - 25k;100k - 200k;Commercial;Panel Truck;0;1.0;z_Highly Rural/ Rural;13/04/2022 06:30;dev_express;200 - 300
1001033;M;8;Non;Non;50k - 75k;200k - 300k;Commercial;Pickup;2;10.0;z_Highly Rural/ Rural;26/03/2022 17:10;dev_integral;200 - 300
1001034;F;48;Non;Non;75k - 100k;200k - 300k;Commercial;Panel Truck;0;6.0;Highly Urban/ Urban;28/02/2022 13:20;dev_integral;200 - 300
1001035;F;72;Non;Non;150k - 200k;0 - 100k;Private;Minivan;0;;Highly Urban/ Urban;18/03/2022 02:48;dev_integral;300 - 400
1001036;M;55;Oui;Oui;75k - 100k;0 - 100k;Commercial;Minivan;4;1.0;Highly Urban/ Urban;17/02/2022 04:34;dev_express;200 - 300
1001037;M;78;Non;Non;50k - 75k;200k - 300k;Commercial;Minivan;4;10.0;Highly Urban/ Urban;23/02/2022 14:57;dev_premium;300 - 400
1001038;F;73;Non;Non;50k - 75k;100k - 200k;Private;Minivan;0;;Highly Urban/ Urban;23/01/2022 05:09;dev_integral;200 - 300
1001039;M;25;Non;Oui;10k - 25k;100k - 200k;Private;Minivan;0;;Highly Urban/ Urban;03/05/2022 10:57;dev_integral;200 - 300
1001040;M;65;Non;Non;25k - 50k;100k - 200k;Private;Van;1;12.0;Highly Urban/ Urban;17/01/2022 12:09;dev_premium;500 - 600
1001041;M;45;Non;Non;100k - 150k;300k - 400k;Commercial;z_SUV;1;1.0;Highly Urban/ Urban;17/05/2022 21:52;dev_integral;300 - 400
1001042;F;14;Oui;Oui;100k - 150k;300k - 400k;Commercial;Panel Truck;3;1.0;Highly Urban/ Urban;08/02/2022 17:21;dev_premium;400 - 500
1001043;M;54;Non;Oui;25k - 50k;200k - 300k;Private;z_SUV;0;8.0;Highly Urban/ Urban;06/01/2022 07:34;dev_express;200 - 300
1001044;F;63;Non;Non;150k - 200k;0 - 100k;Commercial;Pickup;0;;Highly Urban/ Urban;18/03/2022 04:48;dev_express;200 - 300
1001045;F;88;Non;Non;50k - 75k;0 - 100k;Private;Sports Car;4;8.0;Highly Urban/ Urban;20/04/2022 00:32;dev_express;200 - 300
1001046;F;4;Non;Non;50k - 75k;0 - 100k;Private;z_SUV;6;16.0;Highly Urban/ Urban;05/01/2022 23:57;dev_integral;300 - 400
1001047;F;15;Non;Oui;Non renseigné;0 - 100k;Private;Minivan;1;8.0;Highly Urban/ Urban;07/03/2022 13:17;dev_express;200 - 300
1001048;M;32;Non;Non;50k - 75k;100k - 200k;Private;Minivan;0;10.0;Highly Urban/ Urban;08/04/2022 06:36;dev_premium;400 - 500
1001049;F;66;Non;Non;100k - 150k;300k - 400k;Commercial;Panel Truck;3;13.0;Highly Urban/ Urban;13/01/2022 13:58;dev_integral;300 - 400
1001050;M;50;Non;Non;100k - 150k;300k - 400k;Private;Minivan;0;19.0;Highly Urban/ Urban;22/01/2022 04:31;dev_integral;200 - 300
1001051;M;70;Oui;Oui;100k - 150k;300k - 400k;Private;z_SUV;1;11.0;Highly Urban/ Urban;13/05/2022 07:42;dev_premium;400 - 500
1001052;F;83;Oui;Oui;25k - 50k;100k - 200k;Private;z_SUV;2;19.0;Highly Urban/ Urban;01/03/2022 00:11;dev_express;200 - 300
1001053;M;34;Non;Non;0 - 10k;0 - 100k;Private;Sports Car;2;5.0;z_Highly Rural/ Rural;17/05/2022 00:52;dev_integral;300 - 400
1001054;M;76;Non;Non;200k +;0 - 100k;Private;Minivan;2;19.0;Highly Urban/ Urban;27/02/2022 06:06;dev_integral;300 - 400
1001055;M;2;Non;Oui;10k - 25k;0 - 100k;Private;z_SUV;2;8.0;Highly Urban/ Urban;14/01/2022 18:08;dev_express;200 - 300
1001056;M;38;Oui;Oui;0 - 10k;100k - 200k;Private;z_SUV;4;11.0;z_Highly Rural/ Rural;12/04/2022 03:39;dev_vip;500 - 600
1001057;F;59;Non;Non;Non renseigné;0 - 100k;Private;z_SUV;0;12.0;Highly Urban/ Urban;03/04/2022 21:09;dev_integral;300 - 400
1001058;M;68;Oui;Oui;25k - 50k;100k - 200k;Commercial;Pickup;0;7.0;Highly Urban/ Urban;15/02/2022 06:50;dev_premium;300 - 400
1001059;F;51;Non;Non;50k - 75k;200k - 300k;Commercial;Panel Truck;0;15.0;Highly Urban/ Urban;21/04/2022 08:04;dev_express;200 - 300
1001060;M;16;Non;Oui;0 - 10k;100k - 200k;Private;Sports Car;0;1.0;z_Highly Rural/ Rural;13/04/2022 17:06;dev_premium;400 - 500
1001061;M;61;Non;Non;10k - 25k;100k - 200k;Commercial;Minivan;2;8.0;Highly Urban/ Urban;11/02/2022 09:08;dev_premium;400 - 500
1001062;F;64;Non;Non;25k - 50k;Non renseigné;Commercial;Pickup;6;1.0;Highly Urban/ Urban;13/02/2022 07:43;dev_premium;300 - 400
1001063;M;70;Non;Non;100k - 150k;0 - 100k;Private;z_SUV;1;15.0;Highly Urban/ Urban;16/05/2022 04:25;dev_premium;300 - 400
1001064;F;55;Oui;Oui;150k - 200k;400k - 500k;Private;Minivan;0;20.0;Highly Urban/ Urban;18/03/2022 14:59;dev_integral;300 - 400
1001065;F;67;Non;Non;50k - 75k;200k - 300k;Private;Minivan;5;;Highly Urban/ Urban;18/01/2022 16:49;dev_express;200 - 300
1001066;F;14;Non;Non;150k - 200k;400k - 500k;Commercial;Panel Truck;1;12.0;Highly Urban/ Urban;23/05/2022 10:42;dev_express;200 - 300
1001067;M;70;Non;Non;150k - 200k;400k - 500k;Private;z_SUV;0;16.0;Highly Urban/ Urban;16/03/2022 01:51;dev_express;200 - 300
1001068;M;16;Non;Non;150k - 200k;400k - 500k;Private;Sports Car;0;;Highly Urban/ Urban;04/04/2022 23:29;dev_integral;300 - 400
1001069;M;46;Non;Oui;25k - 50k;Non renseigné;Private;Sports Car;0;1.0;Highly Urban/ Urban;31/03/2022 19:33;dev_integral;200 - 300
1001070;F;48;Non;Non;50k - 75k;200k - 300k;Private;Minivan;1;22.0;Highly Urban/ Urban;28/02/2022 17:00;dev_express;200 - 300
1001071;M;58;Non;Non;25k - 50k;100k - 200k;Private;Minivan;0;1.0;z_Highly Rural/ Rural;16/04/2022 11:32;dev_premium;400 - 500
1001072;F;45;Non;Non;25k - 50k;0 - 100k;Private;z_SUV;4;15.0;Highly Urban/ Urban;12/02/2022 15:16;dev_premium;400 - 500
1001073;M;49;Non;Non;0 - 10k;0 - 100k;Private;z_SUV;0;13.0;z_Highly Rural/ Rural;29/01/2022 14:32;dev_express;200 - 300
1001074;F;51;Non;Non;10k - 25k;100k - 200k;Private;z_SUV;0;1.0;Highly Urban/ Urban;30/04/2022 23:46;dev_express;200 - 300
1001075;F;73;Non;Non;75k - 100k;0 - 100k;Commercial;Van;0;18.0;Highly Urban/ Urban;25/02/2022 17:52;dev_integral;300 - 400
1001076;M;14;Non;Oui;25k - 50k;100k - 200k;Private;Pickup;3;1.0;Highly Urban/ Urban;30/04/2022 20:11;dev_express;200 - 300
1001077;F;79;Non;Non;75k - 100k;200k - 300k;Private;Minivan;2;17.0;Highly Urban/ Urban;25/02/2022 11:45;dev_express;200 - 300
1001078;F;54;Non;Non;25k - 50k;0 - 100k;Private;Minivan;1;1.0;z_Highly Rural/ Rural;06/05/2022 12:51;dev_integral;300 - 400
1001079;F;57;Oui;Oui;10k - 25k;100k - 200k;Private;Pickup;2;1.0;Highly Urban/ Urban;16/03/2022 23:26;dev_integral;300 - 400
1001080;F;37;Non;Non;25k - 50k;100k - 200k;Private;Minivan;0;7.0;Highly Urban/ Urban;06/04/2022 16:10;dev_integral;300 - 400
1001081;F;65;Non;Non;50k - 75k;0 - 100k;Private;Minivan;5;13.0;Highly Urban/ Urban;06/03/2022 01:34;dev_integral;300 - 400
1001082;M;90;Non;Non;200k +;Non renseigné;Private;Minivan;0;16.0;Highly Urban/ Urban;04/03/2022 02:26;dev_express;200 - 300
1001083;F;69;Non;Non;50k - 75k;100k - 200k;Private;Sports Car;0;10.0;Highly Urban/ Urban;06/05/2022 07:53;dev_express;200 - 300
1001084;F;13;Non;Oui;50k - 75k;100k - 200k;Private;Pickup;3;21.0;Highly Urban/ Urban;01/02/2022 02:51;dev_integral;300 - 400
1001085;M;61;Non;Oui;100k - 150k;300k - 400k;Commercial;Panel Truck;1;23.0;Highly Urban/ Urban;16/03/2022 12:50;dev_express;200 - 300
1001086;F;57;Non;Non;50k - 75k;200k - 300k;Commercial;Panel Truck;2;8.0;Highly Urban/ Urban;13/03/2022 03:20;dev_premium;300 - 400
1001087;M;2;Non;Non;75k - 100k;200k - 300k;Commercial;Pickup;0;1.0;Highly Urban/ Urban;16/04/2022 09:07;dev_integral;300 - 400
1001088;M;39;Non;Non;50k - 75k;200k - 300k;Commercial;Panel Truck;3;1.0;Highly Urban/ Urban;05/03/2022 10:49;dev_express;200 - 300
1001089;M;60;Non;Non;100k - 150k;0 - 100k;Private;Minivan;6;17.0;Highly Urban/ Urban;19/03/2022 05:51;dev_express;200 - 300
1001090;F;38;Non;Oui;0 - 10k;0 - 100k;Commercial;Pickup;0;1.0;z_Highly Rural/ Rural;01/05/2022 13:37;dev_premium;400 - 500
1001091;M;13;Non;Non;25k - 50k;100k - 200k;Commercial;Sports Car;5;9.0;Highly Urban/ Urban;19/01/2022 12:58;dev_integral;300 - 400
1001092;F;8;Non;Non;25k - 50k;100k - 200k;Private;Pickup;3;11.0;Highly Urban/ Urban;23/01/2022 02:06;dev_integral;200 - 300
1001093;F;57;Non;Non;Non renseigné;100k - 200k;Private;Minivan;0;1.0;Highly Urban/ Urban;15/03/2022 01:06;dev_integral;200 - 300
1001094;F;10;Non;Non;25k - 50k;100k - 200k;Commercial;Sports Car;0;1.0;Highly Urban/ Urban;14/01/2022 13:28;dev_integral;300 - 400
1001095;M;79;Non;Non;25k - 50k;0 - 100k;Private;Sports Car;3;1.0;Highly Urban/ Urban;22/01/2022 06:26;dev_express;200 - 300
1001096;F;61;Non;Non;75k - 100k;0 - 100k;Private;Sports Car;0;15.0;Highly Urban/ Urban;03/03/2022 16:50;dev_integral;200 - 300
1001097;M;27;Non;Oui;Non renseigné;0 - 100k;Private;z_SUV;1;8.0;z_Highly Rural/ Rural;01/04/2022 06:27;dev_integral;300 - 400
1001098;M;67;Non;Non;50k - 75k;Non renseigné;Commercial;Van;2;1.0;Highly Urban/ Urban;06/04/2022 11:25;dev_integral;300 - 400
1001099;M;67;Non;Non;100k - 150k;Non renseigné;Commercial;Pickup;0;16.0;Highly Urban/ Urban;16/05/2022 07:44;dev_express;200 - 300
1001100;M;15;Non;Non;50k - 75k;0 - 100k;Private;z_SUV;0;11.0;Highly Urban/ Urban;15/02/2022 05:03;dev_express;200 - 300
1001101;F;86;Non;Non;10k - 25k;0 - 100k;Private;z_SUV;2;4.0;z_Highly Rural/ Rural;16/02/2022 20:38;dev_integral;300 - 400
1001102;F;58;Non;Non;50k - 75k;0 - 100k;Private;z_SUV;7;6.0;Highly Urban/ Urban;14/03/2022 19:17;dev_express;200 - 300
1001103;F;81;Non;Non;Non renseigné;100k - 200k;Private;z_SUV;0;5.0;z_Highly Rural/ Rural;22/04/2022 23:48;dev_integral;300 - 400
1001104;M;39;Non;Non;25k - 50k;100k - 200k;Private;Minivan;2;14.0;Highly Urban/ Urban;31/05/2022 09:26;dev_integral;300 - 400
1001105;F;42;Non;Non;0 - 10k;100k - 200k;Private;z_SUV;0;;Highly Urban/ Urban;25/02/2022 10:22;dev_integral;300 - 400
1001106;F;20;Non;Non;10k - 25k;0 - 100k;Private;Minivan;0;4.0;Highly Urban/ Urban;12/03/2022 18:17;dev_express;200 - 300
1001107;M;50;Non;Non;0 - 10k;100k - 200k;Private;z_SUV;0;1.0;z_Highly Rural/ Rural;25/05/2022 17:39;dev_express;200 - 300
1001108;F;48;Non;Oui;10k - 25k;100k - 200k;Private;z_SUV;3;1.0;Highly Urban/ Urban;11/02/2022 11:55;dev_express;200 - 300
1001109;M;59;Oui;Oui;50k - 75k;200k - 300k;Commercial;Panel Truck;0;12.0;Highly Urban/ Urban;09/02/2022 03:38;dev_express;200 - 300
1001110;F;57;Non;Oui;25k - 50k;0 - 100k;Private;z_SUV;0;12.0;Highly Urban/ Urban;23/04/2022 08:07;dev_integral;200 - 300
1001111;F;57;Non;Non;50k - 75k;200k - 300k;Private;z_SUV;2;10.0;Highly Urban/ Urban;06/03/2022 05:04;dev_integral;300 - 400
1001112;M;28;Non;Oui;25k - 50k;100k - 200k;Private;z_SUV;2;1.0;Highly Urban/ Urban;18/03/2022 00:31;dev_express;200 - 300
1001113;F;70;Non;Oui;25k - 50k;0 - 100k;Private;Pickup;10;1.0;Highly Urban/ Urban;29/03/2022 15:07;dev_express;200 - 300
1001114;M;15;Non;Non;25k - 50k;100k - 200k;Commercial;Pickup;0;1.0;z_Highly Rural/ Rural;30/03/2022 05:03;dev_express;200 - 300
1001115;M;67;Non;Oui;100k - 150k;300k - 400k;Private;Minivan;0;1.0;Highly Urban/ Urban;18/05/2022 15:04;dev_express;200 - 300
1001116;M;58;Oui;Oui;50k - 75k;200k - 300k;Private;Minivan;6;9.0;Highly Urban/ Urban;01/05/2022 13:54;dev_integral;200 - 300
1001117;M;84;Non;Non;100k - 150k;0 - 100k;Private;Minivan;0;18.0;z_Highly Rural/ Rural;04/03/2022 08:26;dev_express;200 - 300
1001118;M;43;Oui;Oui;100k - 150k;300k - 400k;Private;Minivan;0;14.0;Highly Urban/ Urban;12/03/2022 22:34;dev_premium;500 - 600
1001119;M;56;Non;Non;10k - 25k;100k - 200k;Commercial;Minivan;3;10.0;Highly Urban/ Urban;14/03/2022 18:09;dev_express;200 - 300
1001120;F;22;Non;Non;50k - 75k;200k - 300k;Private;Minivan;5;18.0;Highly Urban/ Urban;29/01/2022 04:45;dev_premium;300 - 400
1001121;F;72;Non;Non;10k - 25k;0 - 100k;Private;Sports Car;3;7.0;z_Highly Rural/ Rural;09/05/2022 20:08;dev_premium;500 - 600
1001122;F;47;Non;Non;100k - 150k;300k - 400k;Private;Sports Car;0;18.0;Highly Urban/ Urban;15/01/2022 15:51;dev_premium;400 - 500
1001123;M;14;Non;Non;25k - 50k;100k - 200k;Private;Minivan;1;1.0;z_Highly Rural/ Rural;11/05/2022 19:20;dev_express;200 - 300
1001124;M;57;Non;Oui;75k - 100k;200k - 300k;Private;z_SUV;0;;Highly Urban/ Urban;22/05/2022 23:11;dev_integral;300 - 400
1001125;M;57;Non;Oui;25k - 50k;100k - 200k;Private;Sports Car;0;15.0;Highly Urban/ Urban;16/03/2022 05:57;dev_premium;500 - 600
1001126;F;80;Non;Non;100k - 150k;200k - 300k;Private;z_SUV;4;15.0;Highly Urban/ Urban;10/02/2022 06:27;dev_express;200 - 300
1001127;F;41;Non;Oui;0 - 10k;0 - 100k;Private;z_SUV;4;6.0;Highly Urban/ Urban;30/05/2022 19:20;dev_express;200 - 300
1001128;M;3;Non;Non;0 - 10k;0 - 100k;Commercial;z_SUV;1;11.0;Highly Urban/ Urban;10/01/2022 18:50;dev_integral;300 - 400
1001129;M;27;Oui;Oui;10k - 25k;0 - 100k;Private;z_SUV;2;6.0;Highly Urban/ Urban;21/05/2022 14:48;dev_integral;200 - 300
1001130;M;34;Non;Non;100k - 150k;300k - 400k;Private;Van;4;1.0;Highly Urban/ Urban;09/04/2022 07:59;dev_express;200 - 300
1001131;F;61;Non;Oui;50k - 75k;100k - 200k;Commercial;Pickup;5;11.0;Highly Urban/ Urban;13/02/2022 15:50;dev_vip;800 - 900
1001132;M;45;Non;Non;10k - 25k;0 - 100k;Private;z_SUV;7;6.0;z_Highly Rural/ Rural;25/02/2022 01:50;dev_integral;200 - 300
1001133;F;71;Oui;Oui;75k - 100k;200k - 300k;Private;Minivan;6;12.0;Highly Urban/ Urban;02/01/2022 16:50;dev_integral;300 - 400
1001134;M;56;Non;Oui;50k - 75k;200k - 300k;Private;Sports Car;0;;Highly Urban/ Urban;02/04/2022 01:41;dev_express;200 - 300
1001135;M;50;Non;Oui;Non renseigné;Non renseigné;Private;Pickup;2;1.0;z_Highly Rural/ Rural;03/05/2022 20:04;dev_premium;400 - 500
1001136;M;55;Non;Non;Non renseigné;200k - 300k;Private;Van;1;14.0;Highly Urban/ Urban;25/04/2022 17:47;dev_express;200 - 300
1001137;F;41;Non;Non;0 - 10k;100k - 200k;Private;Pickup;4;16.0;z_Highly Rural/ Rural;08/03/2022 01:20;dev_integral;300 - 400
1001138;F;28;Non;Oui;25k - 50k;0 - 100k;Commercial;Minivan;6;;Highly Urban/ Urban;31/05/2022 07:38;dev_integral;300 - 400
1001139;M;43;Non;Oui;Non renseigné;0 - 100k;Commercial;Pickup;0;8.0;z_Highly Rural/ Rural;21/01/2022 17:55;dev_integral;200 - 300
1001140;M;73;Non;Non;10k - 25k;100k - 200k;Private;z_SUV;1;1.0;Highly Urban/ Urban;27/04/2022 00:55;dev_integral;300 - 400
1001141;F;31;Non;Oui;25k - 50k;100k - 200k;Private;Minivan;0;1.0;Highly Urban/ Urban;25/04/2022 21:28;dev_integral;200 - 300
1001142;M;84;Non;Oui;100k - 150k;300k - 400k;Private;z_SUV;0;15.0;Highly Urban/ Urban;05/03/2022 04:31;dev_integral;200 - 300
1001143;F;2;Non;Non;0 - 10k;0 - 100k;Private;z_SUV;0;1.0;Highly Urban/ Urban;21/01/2022 20:31;dev_integral;200 - 300
1001144;M;29;Non;Non;50k - 75k;200k - 300k;Commercial;Panel Truck;4;15.0;Highly Urban/ Urban;25/04/2022 02:27;dev_integral;300 - 400
1001145;M;79;Non;Non;10k - 25k;100k - 200k;Private;Minivan;1;14.0;Highly Urban/ Urban;29/03/2022 10:10;dev_integral;200 - 300
1001146;M;45;Non;Non;0 - 10k;0 - 100k;Commercial;Sports Car;6;10.0;Highly Urban/ Urban;13/02/2022 12:49;dev_integral;200 - 300
1001147;M;35;Non;Non;10k - 25k;0 - 100k;Private;Sports Car;0;1.0;z_Highly Rural/ Rural;11/02/2022 19:49;dev_express;200 - 300
1001148;F;37;Non;Non;0 - 10k;0 - 100k;Commercial;Panel Truck;0;9.0;z_Highly Rural/ Rural;28/05/2022 14:51;dev_integral;200 - 300
1001149;M;55;Non;Non;50k - 75k;100k - 200k;Private;Minivan;4;8.0;Highly Urban/ Urban;03/04/2022 10:24;dev_integral;300 - 400
1001150;F;34;Non;Non;10k - 25k;100k - 200k;Private;z_SUV;3;9.0;z_Highly Rural/ Rural;20/05/2022 00:54;dev_integral;300 - 400
1001151;M;70;Non;Non;75k - 100k;200k - 300k;Private;Minivan;0;6.0;Highly Urban/ Urban;22/04/2022 07:51;dev_express;200 - 300
1001152;M;88;Non;Non;50k - 75k;200k - 300k;Commercial;z_SUV;0;8.0;Highly Urban/ Urban;29/01/2022 23:53;dev_integral;300 - 400
1001153;M;22;Non;Oui;10k - 25k;0 - 100k;Private;Minivan;3;1.0;Highly Urban/ Urban;21/05/2022 16:52;dev_integral;300 - 400
1001154;M;24;Non;Non;Non renseigné;Non renseigné;Commercial;Minivan;0;8.0;Highly Urban/ Urban;04/05/2022 21:53;dev_integral;300 - 400
1001155;F;68;Non;Non;25k - 50k;0 - 100k;Private;Minivan;4;12.0;Highly Urban/ Urban;25/01/2022 02:36;dev_premium;400 - 500
1001156;M;73;Non;Non;50k - 75k;100k - 200k;Commercial;Panel Truck;0;1.0;Highly Urban/ Urban;27/01/2022 10:59;dev_integral;300 - 400
1001157;M;91;Non;Non;75k - 100k;0 - 100k;Private;Pickup;2;17.0;Highly Urban/ Urban;11/03/2022 17:06;dev_integral;300 - 400
1001158;F;65;Non;Oui;50k - 75k;100k - 200k;Commercial;Minivan;0;1.0;z_Highly Rural/ Rural;25/05/2022 04:29;dev_integral;300 - 400
1001159;F;77;Non;Oui;50k - 75k;200k - 300k;Commercial;Minivan;1;5.0;Highly Urban/ Urban;20/01/2022 13:19;dev_premium;500 - 600
1001160;F;15;Non;Non;50k - 75k;100k - 200k;Commercial;Pickup;0;1.0;Highly Urban/ Urban;22/04/2022 03:55;dev_integral;300 - 400
1001161;F;70;Non;Non;50k - 75k;0 - 100k;Commercial;Panel Truck;7;15.0;Highly Urban/ Urban;10/02/2022 11:43;dev_integral;200 - 300
